id,price_per_share,side,stock_symbol,transaction_value,type,user_id,quantity,inserted_at,updated_at,naira_fee,dollar_fee,status
513951,2.4,BUY,SENS,0.3,MARKET,5641,0.123125002,2021-01-29T17:56:34.000Z,2021-01-29T17:58:57.000Z,0,0,Filled
514195,799.97,BUY,TSLA,9.85,MARKET,90677,0.012309,2021-01-29T18:10:12.000Z,2021-01-29T18:10:12.000Z,72.72,0.15,Filled
514630,796.71,BUY,TSLA,49.25,MARKET,68854,0.061795,2021-01-29T18:43:00.000Z,2021-01-29T18:43:00.000Z,363.6,0.75,Filled
511192,90.92,BUY,DQ,49.25,MARKET,48564,0.541745,2021-01-29T15:23:48.000Z,2021-01-29T15:23:48.000Z,363.6,0.75,Rejected
511753,133.84,BUY,AAPL,132.03,MARKET,29592,0.985,2021-01-29T15:53:24.000Z,2021-01-29T15:53:24.000Z,974.45,2.01,Filled
511743,346.01,BUY,GME,0.25,MARKET,91275,0.000716,2021-01-29T15:52:46.000Z,2021-01-29T15:54:16.000Z,0,0,Filled
511869,272.91,BUY,COKE,3.61,MARKET,77321,0.013244,2021-01-29T15:59:41.000Z,2021-01-29T15:59:41.000Z,26.68,0.06,Filled
512109,5.835,SELL,HL,23.8476,MARKET,86596,4.08,2021-01-29T16:11:42.000Z,2021-01-29T16:11:42.000Z,174.53,0.36,Filled
512649,331.295,BUY,GME,7.78,MARKET,66445,0.023445,2021-01-29T16:42:26.000Z,2021-01-29T16:42:27.000Z,58.18,0.12,Filled
512795,4.915,BUY,NOK,98.5,MARKET,48562,20.040692,2021-01-29T16:51:16.000Z,2021-01-29T16:51:39.000Z,727.2,1.5,Filled
513040,18.005,BUY,RMO,49.25,MARKET,98278,2.728532,2021-01-29T17:04:50.000Z,2021-01-29T17:05:58.000Z,363.6,0.75,Filled
514134,21.77,BUY,CCIV,118.2,MARKET,81301,5.42949,2021-01-29T18:05:55.000Z,2021-01-29T18:05:55.000Z,872.64,1.8,Filled
511794,339.81,SELL,GME,56.112946,MARKET,88823,0.16521301,2021-01-29T15:55:00.000Z,2021-01-29T15:55:01.000Z,407.23,0.84,Filled
511841,13.68,BUY,AMC,13.64,MARKET,53297,1.000164986,2021-01-29T15:58:07.000Z,2021-01-29T15:58:12.000Z,101.81,0.21,Filled
511821,8.6,SELL,MGI,223.6,LIMIT,58530,26,2021-01-29T15:56:39.000Z,2021-01-29T16:00:33.000Z,1624.08,3.35,Filled
512089,2.01,BUY,YTRA,5.94,MARKET,55452,2.954999924,2021-01-29T16:10:23.000Z,2021-01-29T16:10:24.000Z,43.63,0.09,Filled
512463,0.7251,BUY,ADXS,9.85,MARKET,86948,13.58433342,2021-01-29T16:31:29.000Z,2021-01-29T16:41:08.000Z,72.72,0.15,Rejected
512802,334.4,SELL,GME,268.4,MARKET,40077,0.800000012,2021-01-29T16:51:48.000Z,2021-01-29T16:51:48.000Z,1953.74,4.03,Filled
512872,12.575,BUY,INO,3084.36,MARKET,81501,245.179654,2021-01-29T16:56:09.000Z,2021-01-29T16:58:44.000Z,22771.06,46.97,Filled
514283,7.835,BUY,SOLO,8.37,MARKET,88755,1.059810042,2021-01-29T18:17:19.000Z,2021-01-29T18:17:20.000Z,63.02,0.13,Filled
514357,10.39,BUY,CRIS,209.95,MARKET,68160,20.22666168,2021-01-29T18:23:45.000Z,2021-01-29T18:23:46.000Z,1551.36,3.2,Filled
515415,19.9,BUY,MARA,351.76,MARKET,35176,17.72999954,2021-01-29T19:48:58.000Z,2021-01-29T19:48:59.000Z,2598.53,5.36,Filled
515453,19.91,SELL,RIOT,11.295524,MARKET,12806,0.57076923,2021-01-29T19:53:45.000Z,2021-01-29T19:53:46.000Z,82.42,0.17,Filled
515541,77.69,SELL,OSTK,473.26846,MARKET,5095,6.09764218,2021-01-29T20:01:49.000Z,2021-01-29T20:01:49.000Z,3442.08,7.1,Filled
515726,314.72,BUY,GME,19.7,MARKET,43015,0.062595,2021-01-29T20:25:09.000Z,2021-01-29T20:25:09.000Z,145.44,0.3,Filled
515748,320.055,BUY,GME,19.7,MARKET,81402,0.061606999,2021-01-29T20:27:53.000Z,2021-01-29T20:27:53.000Z,145.44,0.3,Filled
516027,797.35,BUY,TSLA,49.25,MARKET,29285,0.061795,2021-01-29T20:50:48.000Z,2021-01-29T20:50:49.000Z,363.6,0.75,Filled
515969,13,BUY,AMC,195,LIMIT,5095,15,2021-01-29T20:47:27.000Z,2021-01-29T20:55:43.000Z,1415.62,2.92,Canceled
516148,4.575,BUY,NOK,9.85,MARKET,97408,2.153004885,2021-01-29T20:57:31.000Z,2021-01-29T20:57:32.000Z,72.72,0.15,Filled
514788,96,SELL,POSH,96,LIMIT,79179,1,2021-01-29T18:52:53.000Z,2021-01-29T21:17:42.000Z,698.11,1.44,Canceled
513582,8,SELL,NOK,40,LIMIT,12968,5,2021-01-29T17:36:21.000Z,2021-01-29T21:17:44.000Z,290.88,0.6,Canceled
514631,17,SELL,AMC,340,LIMIT,17562,20,2021-01-29T18:43:07.000Z,2021-01-29T21:17:44.000Z,1648.32,3.4,Canceled
503254,237.86,SELL,GME,475.72,MARKET,24094,2,2021-01-28T16:05:44.000Z,2021-01-29T14:30:44.000Z,3418.49,7.14,Rejected
509006,835.43,BUY,TSLA,98.5,MARKET,32959,0.117903,2021-01-29T14:23:12.000Z,2021-01-29T14:32:46.000Z,718.17,1.5,Filled
508920,19.9,BUY,MARA,187.15,MARKET,1595,9.404523,2021-01-29T14:10:22.000Z,2021-01-29T14:35:07.000Z,1364.52,2.85,Filled
510519,12.28,BUY,UNIT,100.47,MARKET,90543,8.181595802,2021-01-29T15:00:31.000Z,2021-01-29T15:16:37.000Z,732.53,1.53,Canceled
511317,133.875,BUY,NKE,101.51,MARKET,704,0.755988,2021-01-29T15:29:24.000Z,2021-01-29T15:29:24.000Z,751.44,1.55,Filled
511783,13.64,BUY,AMC,159,MARKET,75238,11.63972855,2021-01-29T15:54:42.000Z,2021-01-29T15:56:20.000Z,1173.22,2.42,Filled
512805,14.25,SELL,CLOV,311.55667,MARKET,16457,21.86362607,2021-01-29T16:51:58.000Z,2021-01-29T16:52:23.000Z,2264.02,4.67,Filled
513161,15.36,SELL,AMC,123.85054,MARKET,77959,8.02140803,2021-01-29T17:11:45.000Z,2021-01-29T17:12:25.000Z,901.73,1.86,Filled
513288,500,BUY,REGN,252.16,MARKET,50070,0.503786,2021-01-29T17:19:38.000Z,2021-01-29T17:19:39.000Z,1861.63,3.84,Filled
513583,21.81,BUY,SOL,693,MARKET,43879,31.832797,2021-01-29T17:36:21.000Z,2021-01-29T17:37:19.000Z,3393.6,7,Filled
513721,14.32,BUY,AMC,19.7,MARKET,98515,1.380519,2021-01-29T17:44:43.000Z,2021-01-29T17:44:59.000Z,145.44,0.3,Filled
513133,22,SELL,AMC,10274,LIMIT,46739,467,2021-01-29T17:09:51.000Z,2021-01-29T18:10:06.000Z,74712.53,154.11,Canceled
514641,12.27,SELL,HPE,12.437509,MARKET,47139,1.01365187,2021-01-29T18:43:35.000Z,2021-01-29T18:43:36.000Z,92.11,0.19,Filled
504320,8.3,SELL,AMC,21.3793724,MARKET,80284,2.575828,2021-01-28T16:36:24.000Z,2021-01-28T16:37:01.000Z,153.21,0.32,Canceled
505679,16.025,BUY,BB,49.25,MARKET,85411,3.074282,2021-01-28T18:05:02.000Z,2021-01-28T18:05:02.000Z,359.08,0.75,Filled
505854,214.6,BUY,GME,99,MARKET,38521,0.4648,2021-01-28T18:17:51.000Z,2021-01-28T18:17:51.000Z,478.78,1,Filled
505958,839.36,BUY,TSLA,1.95,MARKET,42488,0.002324,2021-01-28T18:25:25.000Z,2021-01-28T18:25:25.000Z,14.36,0.03,Filled
506171,9.99,BUY,AMC,9.85,MARKET,96657,0.97815299,2021-01-28T18:43:02.000Z,2021-01-28T18:43:02.000Z,71.82,0.15,Filled
506577,15.07,BUY,BB,29.63,MARKET,69260,1.97,2021-01-28T19:15:56.000Z,2021-01-28T19:15:57.000Z,215.45,0.45,Filled
507067,251,BUY,GME,128.05,MARKET,40879,0.514753,2021-01-28T20:01:50.000Z,2021-01-28T20:01:50.000Z,933.62,1.95,Filled
507576,15.025,BUY,BB,4.92,MARKET,42113,0.32833299,2021-01-28T20:53:08.000Z,2021-01-28T20:53:08.000Z,33.51,0.07,Filled
506443,1,BUY,AMC,1,LIMIT,96980,1,2021-01-28T19:02:20.000Z,2021-01-28T22:56:57.000Z,4.79,0.01,Canceled
500947,12.63,SELL,AMC,14748,MARKET,1635,1200,2021-01-28T15:10:14.000Z,2021-01-29T14:30:05.000Z,105915.71,221.22,Rejected
508922,835.43,SELL,TSLA,15.03774,MARKET,53077,0.018,2021-01-29T14:11:22.000Z,2021-01-29T14:31:18.000Z,110.12,0.23,Filled
510522,12.63,BUY,AMC,4.92,MARKET,86596,0.392743,2021-01-29T15:00:40.000Z,2021-01-29T15:08:56.000Z,33.51,0.07,Filled
511012,23.35,SELL,CCIV,0.01286034,MARKET,10825,0.00055103,2021-01-29T15:16:07.000Z,2021-01-29T15:16:08.000Z,0,0,Filled
511369,5.95,BUY,EXPR,167.45,MARKET,49451,28.09563828,2021-01-29T15:32:35.000Z,2021-01-29T15:33:36.000Z,1236.24,2.55,Filled
512806,45.24,BUY,BEP,44.56,MARKET,16505,0.985,2021-01-29T16:52:01.000Z,2021-01-29T16:52:25.000Z,329.66,0.68,Filled
514113,799.625,BUY,TSLA,49.25,MARKET,14465,0.061751001,2021-01-29T18:04:37.000Z,2021-01-29T18:04:38.000Z,363.6,0.75,Filled
514526,12.46,SELL,AMC,34.8476,MARKET,55909,2.76348936,2021-01-29T18:35:56.000Z,2021-01-29T18:35:56.000Z,252.1,0.52,Filled
514647,162.13,SELL,JNJ,14.96243,MARKET,47139,0.09228662,2021-01-29T18:43:57.000Z,2021-01-29T18:43:57.000Z,106.66,0.22,Filled
514851,12.07,SELL,AMC,60.5405,MARKET,96592,4.86660079,2021-01-29T18:57:23.000Z,2021-01-29T18:57:23.000Z,441.17,0.91,Filled
515478,214.17,BUY,SQ,98.5,MARKET,42708,0.459978998,2021-01-29T19:55:58.000Z,2021-01-29T19:55:58.000Z,727.2,1.5,Filled
515538,1.96,SELL,YTRA,38.033802,MARKET,57289,19.405,2021-01-29T20:01:24.000Z,2021-01-29T20:01:24.000Z,276.34,0.57,Filled
515542,5.64,BUY,EXPR,11.82,MARKET,52512,2.095745087,2021-01-29T20:01:51.000Z,2021-01-29T20:01:52.000Z,87.26,0.18,Filled
515668,6.45,BUY,SVM,64.5,LIMIT,70309,10,2021-01-29T20:20:40.000Z,2021-01-29T20:28:04.000Z,470.26,0.97,Canceled
515945,14.115,BUY,BB,19.97,MARKET,89481,1.413519,2021-01-29T20:46:01.000Z,2021-01-29T20:46:02.000Z,145.44,0.3,Filled
516029,1.96,BUY,YTRA,9.85,MARKET,88732,5.025509834,2021-01-29T20:50:50.000Z,2021-01-29T20:50:51.000Z,72.72,0.15,Filled
516057,452.54,BUY,AVGO,49.5,MARKET,28757,0.109329,2021-01-29T20:52:24.000Z,2021-01-29T20:52:24.000Z,242.4,0.5,Filled
505946,3.8,BUY,NOK,49.399998,LIMIT,8717,12.99999905,2021-01-28T18:24:19.000Z,2021-01-29T14:30:13.000Z,354.3,0.74,Rejected
508923,7.85,SELL,SOLO,549.5,MARKET,81275,70,2021-01-29T14:11:31.000Z,2021-01-29T14:33:39.000Z,3945.15,8.24,Filled
509847,17.9,BUY,AAL,14.78,MARKET,90377,0.825649977,2021-01-29T14:44:22.000Z,2021-01-29T14:52:42.000Z,105.33,0.22,Filled
510509,22.09,SELL,MARA,0.003307735,MARKET,52175,0.00014893,2021-01-29T15:00:13.000Z,2021-01-29T15:01:14.000Z,0,0,Filled
510525,3.045,BUY,TELL,396,MARKET,41641,130.0492554,2021-01-29T15:00:54.000Z,2021-01-29T15:16:28.000Z,1915.12,4,Canceled
511318,23.635,SELL,NKLA,23.72,MARKET,47655,1,2021-01-29T15:29:25.000Z,2021-01-29T15:29:26.000Z,172.49,0.36,Rejected
504930,282.54,SELL,GME,275.11,MARKET,90773,1,2021-01-28T17:07:06.000Z,2021-01-28T17:07:06.000Z,1977.36,4.13,Filled
505656,21.56,BUY,CCIV,29.55,MARKET,88584,1.370594,2021-01-28T18:03:32.000Z,2021-01-28T18:03:56.000Z,215.45,0.45,Filled
506248,23.715,BUY,NKLA,1485,MARKET,8179,62.618596,2021-01-28T18:47:51.000Z,2021-01-28T19:04:20.000Z,7181.7,15,Filled
506911,10.47,BUY,AMC,20.63,MARKET,96980,1.97,2021-01-28T19:49:43.000Z,2021-01-28T19:49:43.000Z,148.42,0.31,Canceled
507190,100.39,BUY,AFRM,98.5,MARKET,42646,0.981173,2021-01-28T20:13:06.000Z,2021-01-28T20:13:06.000Z,718.17,1.5,Filled
507415,232.67,BUY,GME,4.05,MARKET,42488,0.017448001,2021-01-28T20:34:57.000Z,2021-01-28T20:34:57.000Z,28.73,0.06,Filled
507581,9.625,BUY,CIO,9.9,MARKET,1544,1.028571,2021-01-28T20:53:32.000Z,2021-01-28T20:53:33.000Z,47.88,0.1,Filled
508925,4.69,BUY,NOK,4.92,MARKET,8175,1.050107,2021-01-29T14:11:36.000Z,2021-01-29T14:31:19.000Z,33.51,0.07,Filled
509459,837.38,BUY,TSLA,9.85,MARKET,96976,0.011768,2021-01-29T14:37:46.000Z,2021-01-29T14:37:47.000Z,71.82,0.15,Filled
509471,3205.45,SELL,AMZN,151.6,MARKET,16596,0.04729114,2021-01-29T14:38:00.000Z,2021-01-29T14:38:00.000Z,1088.72,2.27,Filled
509715,13.3,BUY,AMC,98.5,MARKET,69289,7.519083977,2021-01-29T14:42:04.000Z,2021-01-29T15:01:35.000Z,718.17,1.5,Canceled
510616,185.225,BUY,ABNB,24.63,MARKET,87425,0.133015007,2021-01-29T15:03:21.000Z,2021-01-29T15:03:21.000Z,181.94,0.38,Filled
510747,6.04,SELL,EXPR,1439.6027,MARKET,39799,238.3448181,2021-01-29T15:06:55.000Z,2021-01-29T15:06:55.000Z,6894.43,14.4,Rejected
510533,12.43,SELL,AMC,12.65,MARKET,95027,1.00769769,2021-01-29T15:01:00.000Z,2021-01-29T15:07:08.000Z,90.82,0.19,Rejected
510965,59.71,SELL,NIO,0.0041699,MARKET,78590,7.00E-05,2021-01-29T15:14:37.000Z,2021-01-29T15:14:38.000Z,0,0,Rejected
510170,13.61,BUY,AMC,49.25,MARKET,85927,3.656272888,2021-01-29T14:51:21.000Z,2021-01-29T15:18:35.000Z,359.08,0.75,Canceled
510697,36.59,BUY,PLTR,49.25,MARKET,83604,1.348206997,2021-01-29T15:05:38.000Z,2021-01-29T15:18:56.000Z,359.08,0.75,Filled
512621,3208.75,BUY,AMZN,33.75,MARKET,82482,0.010517,2021-01-29T16:41:01.000Z,2021-01-29T16:41:01.000Z,247.25,0.51,Filled
512823,13,BUY,AMC,26,LIMIT,65537,2,2021-01-29T16:52:46.000Z,2021-01-29T17:54:46.000Z,189.07,0.39,Filled
514649,5.88,BUY,EXPR,98.5,MARKET,95639,16.751701,2021-01-29T18:44:04.000Z,2021-01-29T18:44:05.000Z,727.2,1.5,Filled
515543,13.25,BUY,AMC,0.98,MARKET,82004,0.07545,2021-01-29T20:01:56.000Z,2021-01-29T20:01:57.000Z,4.85,0.01,Filled
516030,11.71,BUY,FCF,12.03,MARKET,1544,1.027199,2021-01-29T20:50:57.000Z,2021-01-29T20:50:57.000Z,58.18,0.12,Filled
516059,88.54,BUY,IDA,19.8,MARKET,1544,0.223792,2021-01-29T20:52:27.000Z,2021-01-29T20:52:27.000Z,96.96,0.2,Filled
516174,6,BUY,AMC,6,LIMIT,86333,1,2021-01-29T20:58:33.000Z,2021-01-29T21:17:44.000Z,43.63,0.09,Canceled
510534,310.475,SELL,GME,25.2804,MARKET,15443,0.079999998,2021-01-29T15:01:01.000Z,2021-01-29T15:01:02.000Z,181.94,0.38,Filled
511046,3210.51,BUY,AMZN,4.92,MARKET,97031,0.001535,2021-01-29T15:18:01.000Z,2021-01-29T15:19:32.000Z,33.94,0.07,Filled
511385,2.01,BUY,YTRA,61.3,MARKET,94455,30.4957962,2021-01-29T15:33:50.000Z,2021-01-29T15:34:04.000Z,450.86,0.93,Filled
511819,13.57,BUY,AMC,9.85,MARKET,75660,0.725866,2021-01-29T15:56:29.000Z,2021-01-29T15:56:30.000Z,72.72,0.15,Filled
512163,217.84,SELL,SQ,13.101299,MARKET,1905,0.059999999,2021-01-29T16:14:43.000Z,2021-01-29T16:14:43.000Z,96.96,0.2,Filled
512952,14.76,SELL,AMC,16.78669652,MARKET,96780,1.15056179,2021-01-29T17:00:00.000Z,2021-01-29T17:00:16.000Z,121.2,0.25,Filled
513538,14.84,BUY,AMC,220.44,MARKET,99494,14.775,2021-01-29T17:34:05.000Z,2021-01-29T17:34:46.000Z,1628.93,3.36,Filled
512818,13.5,BUY,GOCO,13.5,LIMIT,48650,1,2021-01-29T16:52:34.000Z,2021-01-29T17:56:47.000Z,96.96,0.2,Filled
514133,6.99,SELL,ACOR,229.14618,MARKET,57218,32.7820015,2021-01-29T18:05:50.000Z,2021-01-29T18:05:50.000Z,1667.71,3.44,Rejected
514270,2.405,BUY,SENS,1.1,MARKET,86831,0.458710998,2021-01-29T18:16:15.000Z,2021-01-29T18:16:15.000Z,9.7,0.02,Filled
514339,179.885,SELL,ENPH,17.30499,MARKET,84131,0.09641738,2021-01-29T18:22:40.000Z,2021-01-29T18:22:41.000Z,126.05,0.26,Filled
514351,1092.37,SELL,SHOP,89.5907037,MARKET,74561,0.082015,2021-01-29T18:23:26.000Z,2021-01-29T18:23:26.000Z,649.63,1.34,Filled
514418,10.475,BUY,CRIS,9.85,MARKET,50739,0.940334022,2021-01-29T18:27:45.000Z,2021-01-29T18:27:45.000Z,72.72,0.15,Filled
514650,2.41,BUY,CHS,15.76,MARKET,51595,6.539419174,2021-01-29T18:44:10.000Z,2021-01-29T18:44:11.000Z,116.35,0.24,Filled
514764,531.29,SELL,NFLX,9.421556,MARKET,79099,0.01773336,2021-01-29T18:51:30.000Z,2021-01-29T18:51:31.000Z,67.87,0.14,Filled
515035,87.6,SELL,ARKQ,373.52576,MARKET,47187,4.26399297,2021-01-29T19:17:07.000Z,2021-01-29T19:17:08.000Z,2714.88,5.6,Filled
515355,6.27,BUY,ET,6.8,MARKET,4476,1.083500028,2021-01-29T19:41:44.000Z,2021-01-29T19:41:45.000Z,48.48,0.1,Filled
515378,4.575,BUY,NOK,5.12,MARKET,57126,1.119562984,2021-01-29T19:44:05.000Z,2021-01-29T19:44:06.000Z,38.78,0.08,Filled
515544,13.03,SELL,AMC,131.95,MARKET,18769,10,2021-01-29T20:02:11.000Z,2021-01-29T20:02:12.000Z,959.9,1.98,Filled
509765,334.99,SELL,GME,335,MARKET,80574,1,2021-01-29T14:42:52.000Z,2021-01-29T14:42:52.000Z,2403.48,5.02,Rejected
510539,12.4,SELL,AMC,35.103817,MARKET,19044,2.8060606,2021-01-29T15:01:07.000Z,2021-01-29T15:01:07.000Z,253.75,0.53,Rejected
511479,154.01,SELL,LMND,1540.1,MARKET,5140,10,2021-01-29T15:39:08.000Z,2021-01-29T15:39:19.000Z,7465.92,15.4,Filled
512018,6.23,BUY,EXPR,6.07,MARKET,96067,0.985800028,2021-01-29T16:06:59.000Z,2021-01-29T16:07:24.000Z,43.63,0.09,Filled
512426,46.01,BUY,GRWG,128.05,MARKET,56950,2.783091068,2021-01-29T16:29:15.000Z,2021-01-29T16:29:17.000Z,945.36,1.95,Filled
512556,335.72,BUY,GME,14.78,MARKET,85210,0.04403,2021-01-29T16:37:01.000Z,2021-01-29T16:37:01.000Z,106.66,0.22,Filled
512822,4.915,BUY,NOK,985,MARKET,96302,200.406918,2021-01-29T16:52:43.000Z,2021-01-29T16:53:13.000Z,7272,15,Filled
513092,15.675,BUY,FSR,495,MARKET,42823,31.54875755,2021-01-29T17:07:28.000Z,2021-01-29T17:08:27.000Z,2424,5,Filled
513345,10.75,BUY,GEVO,537.5,LIMIT,30726,50,2021-01-29T17:22:52.000Z,2021-01-29T17:25:43.000Z,2608.22,5.38,Filled
513579,805.19,BUY,TSLA,137.9,MARKET,66755,0.171107,2021-01-29T17:36:08.000Z,2021-01-29T17:36:08.000Z,1018.08,2.1,Filled
513844,70.245,SELL,ARCT,41.990124,MARKET,35537,0.59776671,2021-01-29T17:50:24.000Z,2021-01-29T17:50:24.000Z,305.42,0.63,Filled
514099,25.13,SELL,RIDE,105.14518,MARKET,36009,4.205807,2021-01-29T18:04:02.000Z,2021-01-29T18:04:13.000Z,765.98,1.58,Filled
514343,256.145,SELL,FB,27.120665,MARKET,84131,0.10585327,2021-01-29T18:23:00.000Z,2021-01-29T18:23:00.000Z,198.77,0.41,Filled
514651,162.17,BUY,JNJ,67.97,MARKET,75953,0.419201,2021-01-29T18:44:10.000Z,2021-01-29T18:44:10.000Z,499.34,1.03,Filled
514963,3204.525,BUY,AMZN,29.55,MARKET,26764,0.009221,2021-01-29T19:06:57.000Z,2021-01-29T19:06:57.000Z,218.16,0.45,Filled
515246,11.76,SELL,AMC,35.50317365,MARKET,81209,3.00111358,2021-01-29T19:33:11.000Z,2021-01-29T19:33:12.000Z,256.94,0.53,Filled
515547,796.46,BUY,TSLA,837.25,MARKET,83733,1.054949045,2021-01-29T20:02:25.000Z,2021-01-29T20:02:25.000Z,6181.2,12.75,Filled
515623,145.9,BUY,LMND,118.2,MARKET,32187,0.810144,2021-01-29T20:14:15.000Z,2021-01-29T20:14:15.000Z,872.64,1.8,Filled
515844,314.54,BUY,GME,1.22,MARKET,57229,0.003884,2021-01-29T20:37:51.000Z,2021-01-29T20:37:51.000Z,9,0.02,Filled
516031,6.145,SELL,EXPR,34.74526,MARKET,61169,5.65423242,2021-01-29T20:50:59.000Z,2021-01-29T20:51:00.000Z,252.1,0.52,Filled
516083,3.885,SELL,IDEX,5.957158,MARKET,48192,1.531402946,2021-01-29T20:53:57.000Z,2021-01-29T20:53:57.000Z,29.09,0.06,Filled
516134,14.1,BUY,BB,33.74,MARKET,61169,2.387562037,2021-01-29T20:56:52.000Z,2021-01-29T20:56:53.000Z,247.25,0.51,Filled
507975,125,BUY,AAPL,125,LIMIT,73516,1,2021-01-29T02:06:01.000Z,2021-01-29T21:17:44.000Z,900.11,1.88,Canceled
516301,793.24,SELL,TSLA,3252.946141,MARKET,27089,4.100835,2021-01-29T21:57:51.000Z,2021-01-29T21:58:14.000Z,23653.39,48.79,Rejected
511638,40.15,SELL,CGC,21.5204,MARKET,25498,0.536,2021-01-29T15:47:10.000Z,2021-01-29T15:47:11.000Z,155.14,0.32,Rejected
511630,1.8,BUY,PHUN,990,MARKET,34209,550,2021-01-29T15:46:40.000Z,2021-01-29T15:50:31.000Z,4848,10,Filled
511829,16.1,BUY,YYY,15.86,MARKET,88945,0.985,2021-01-29T15:57:25.000Z,2021-01-29T15:57:44.000Z,116.35,0.24,Filled
512031,823.04,BUY,TSLA,98.5,MARKET,33872,0.119681,2021-01-29T16:07:27.000Z,2021-01-29T16:07:27.000Z,727.2,1.5,Filled
512825,118.01,BUY,AXP,1.54,MARKET,52494,0.013079,2021-01-29T16:52:57.000Z,2021-01-29T16:52:57.000Z,9.7,0.02,Filled
512968,224.14,BUY,NVAX,14.78,MARKET,68765,0.065260999,2021-01-29T17:00:44.000Z,2021-01-29T17:00:54.000Z,106.66,0.22,Filled
513434,14.9,SELL,AMC,282.4034,MARKET,71199,18.45773923,2021-01-29T17:28:07.000Z,2021-01-29T17:43:45.000Z,2055.55,4.24,Rejected
514089,6.99,SELL,ACOR,229.1508,MARKET,57218,32.78266144,2021-01-29T18:03:36.000Z,2021-01-29T18:03:37.000Z,1667.71,3.44,Rejected
515137,11.9,BUY,AMC,14.77,MARKET,8616,1.229405046,2021-01-29T19:24:34.000Z,2021-01-29T19:24:35.000Z,106.66,0.22,Filled
515033,49,BUY,BLNK,99,MARKET,25295,2.020407915,2021-01-29T19:16:58.000Z,2021-01-29T19:16:59.000Z,484.8,1,Filled
515150,2.545,SELL,TRVG,17.71,MARKET,18523,7,2021-01-29T19:25:39.000Z,2021-01-29T19:25:40.000Z,130.9,0.27,Filled
515550,5.68,BUY,EXPR,11.82,MARKET,52512,2.095745087,2021-01-29T20:02:51.000Z,2021-01-29T20:02:52.000Z,87.26,0.18,Filled
515592,222.73,BUY,NVAX,120.17,MARKET,44685,0.542871,2021-01-29T20:09:41.000Z,2021-01-29T20:09:41.000Z,887.18,1.83,Filled
515990,13.35,BUY,AMC,386.61,MARKET,7527,28.93806076,2021-01-29T20:48:21.000Z,2021-01-29T20:48:22.000Z,2855.47,5.89,Filled
516032,320.39,SELL,GME,321.64,MARKET,44736,1,2021-01-29T20:51:09.000Z,2021-01-29T20:51:09.000Z,2336.74,4.82,Filled
514927,1.05,SELL,ASRT,107.1,LIMIT,17263,102,2021-01-29T19:02:48.000Z,2021-01-29T21:01:44.000Z,780.53,1.61,Canceled
505244,55,BUY,NIO,220,LIMIT,34466,4,2021-01-28T17:28:59.000Z,2021-01-28T17:42:34.000Z,1579.97,3.3,Canceled
505554,74.42,BUY,NNOX,4.92,MARKET,87038,0.066178,2021-01-28T17:56:50.000Z,2021-01-28T17:56:51.000Z,33.51,0.07,Filled
507603,9.03,BUY,AMC,68.95,MARKET,36105,7.593612,2021-01-28T20:55:14.000Z,2021-01-28T20:55:14.000Z,502.72,1.05,Filled
505742,7.7,BUY,SOLO,231,LIMIT,58296,30,2021-01-28T18:10:43.000Z,2021-01-28T22:56:55.000Z,1656.58,3.46,Canceled
508014,8.63,SELL,AMC,15.05,MARKET,93818,1.74336283,2021-01-29T03:50:05.000Z,2021-01-29T03:54:35.000Z,108.05,0.23,Canceled
507756,19.87,BUY,MARA,7.68,MARKET,97949,0.38666299,2021-01-28T21:27:39.000Z,2021-01-29T14:33:52.000Z,57.45,0.12,Filled
508935,193.6,BUY,GME,9.85,MARKET,1595,0.050878,2021-01-29T14:13:21.000Z,2021-01-29T14:34:42.000Z,71.82,0.15,Rejected
509335,4.54,SELL,BLCM,45.4,STOP,86534,10,2021-01-29T14:35:47.000Z,2021-01-29T14:50:39.000Z,325.57,0.68,Rejected
507888,14.65,BUY,BB,144.3,MARKET,81158,9.850000381,2021-01-28T23:25:46.000Z,2021-01-29T14:52:38.000Z,1053.32,2.2,Filled
509146,9.66,BUY,VXRT,157.6,MARKET,91405,17.66816139,2021-01-29T14:32:13.000Z,2021-01-29T14:53:46.000Z,1149.07,2.4,Filled
510563,5.035,SELL,NOK,0.113726854,MARKET,17869,0.02258726,2021-01-29T15:01:50.000Z,2021-01-29T15:01:51.000Z,0,0,Filled
510207,13.49,BUY,AMC,19.7,MARKET,66584,1.465774059,2021-01-29T14:52:00.000Z,2021-01-29T15:18:10.000Z,143.63,0.3,Filled
512838,132.16,BUY,AAPL,24.63,MARKET,86441,0.186074,2021-01-29T16:54:08.000Z,2021-01-29T16:54:09.000Z,184.22,0.38,Filled
513254,6.505,SELL,EXPR,7.164721,MARKET,97921,1.09888357,2021-01-29T17:17:55.000Z,2021-01-29T17:17:56.000Z,53.33,0.11,Rejected
513129,15,SELL,AMC,600,STOP,29075,40,2021-01-29T17:09:30.000Z,2021-01-29T17:18:40.000Z,2908.8,6,Filled
512631,255,BUY,MASI,255,LIMIT,29141,1,2021-01-29T16:41:22.000Z,2021-01-29T17:25:48.000Z,1236.24,2.55,Filled
514218,184,BUY,ABNB,184,LIMIT,44936,1,2021-01-29T18:11:57.000Z,2021-01-29T18:20:04.000Z,892.03,1.84,Filled
514529,276,BUY,GME,5.34,MARKET,61141,0.017959001,2021-01-29T18:35:56.000Z,2021-01-29T18:35:57.000Z,38.78,0.08,Filled
